Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
9753,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2004.0,41.097,42.685,45.0875,47.2965,47.5505,47.2255,48.72,50.377,51.2865,52.1155,52.766,52.772,53.2195,54.2375,56.731,60.856,61.4165,60.2485,62.988,66.761,69.3735,72.2745,74.825,76.4405,77.511,77.973,78.6955,79.7885,79.774,80.044,81.8465,82.7795,81.46,78.863,76.151,74.9315,75.142,75.783,76.471,76.6455,76.413,75.224,73.6155,72.6195,71.7275,70.4095,68.7885,66.899,64.385,61.803,59.014,55.5005,52.074,49.683,48.329,46.6695,44.746,40.337,31.736,26.354,26.122,25.335,25.184,26.651,26.6845,24.588,21.2545,18.619,18.4495,18.9795,17.977,16.4305,15.246,14.2645,13.5815,12.717,11.4695,10.1645,8.8465,7.724,7.0405,6.5595,5.9015,5.1935,4.5985,4.0475,3.5945,3.1525,2.683,2.245,1.894,1.6,1.3625,1.1555,0.9105,0.6655,0.4685,0.317,0.2065,0.131,0.2155
9754,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2005.0,41.127,41.932,43.456,45.3295,47.4795,47.744,47.55,49.0665,50.572,51.4045,52.2875,53.083,53.375,54.2865,57.0095,61.6005,66.0045,66.3475,65.36,68.005,71.5095,73.8655,76.6345,78.9675,80.119,80.625,80.551,80.864,81.662,81.37,81.3785,82.9325,83.6365,82.133,79.3555,76.464,75.1125,75.2345,75.815,76.448,76.5545,76.2725,75.038,73.386,72.3735,71.4725,70.1445,68.512,66.5945,64.078,61.493,58.71,55.2425,51.833,49.45,48.098,46.4085,44.4625,40.06,31.492,26.142,25.9155,25.108,24.9335,26.2155,26.255,24.485,21.128,18.316,18.1135,18.6045,17.5895,16.036,14.839,13.8405,13.137,12.305,11.1185,9.835,8.533,7.4195,6.7025,6.176,5.52,4.837,4.2575,3.7315,3.3015,2.8715,2.367,1.9595,1.634,1.3615,1.1435,0.955,0.742,0.535,0.3705,0.2465,0.1575,0.251
9755,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2006.0,42.029,42.311,42.9455,43.86,45.644,47.7995,48.1005,47.8595,49.277,50.742,51.628,52.671,53.7895,54.5795,57.461,62.65,67.7395,72.1255,72.839,71.9185,74.425,77.69,79.863,82.4775,84.4795,85.1115,85.072,84.541,84.4615,84.9005,84.2315,83.869,85.107,85.5145,83.739,80.6915,77.5705,76.047,76.019,76.4615,76.9665,76.974,76.61,75.3035,73.584,72.525,71.571,70.191,68.527,66.5745,64.037,61.425,58.6225,55.167,51.766,49.3785,47.985,46.252,44.2775,39.8835,31.3575,26.028,25.778,24.939,24.551,25.8265,26.198,24.3755,20.84,18.035,17.7985,18.245,17.208,15.6385,14.438,13.43,12.7005,11.87,10.707,9.437,8.1455,7.0485,6.3325,5.7925,5.1515,4.494,3.929,3.4285,3.0235,2.55,2.081,1.7035,1.403,1.155,0.9565,0.786,0.6025,0.4275,0.2915,0.1905,0.3025
9756,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2007.0,43.119,43.194,43.274,43.274,44.1145,45.9095,48.115,48.37,48.0315,49.451,50.9915,52.073,53.515,55.198,58.39,64.325,70.286,75.604,80.6325,81.5865,80.6105,82.898,85.9345,87.9555,90.349,91.8845,91.921,91.332,90.242,89.616,89.4745,88.219,87.4125,88.2505,88.251,86.1205,82.764,79.381,77.624,77.379,77.6165,77.9705,77.87,77.388,75.9805,74.1655,73.015,71.9765,70.5265,68.808,66.8115,64.238,61.57,58.735,55.2805,51.863,49.4305,47.999,46.2305,44.2345,39.84,31.3325,26.002,25.7045,24.5995,24.1865,25.798,26.0825,24.0535,20.5375,17.745,17.4625,17.844,16.7855,15.2275,14.0185,12.9875,12.2395,11.4035,10.2505,8.9955,7.7315,6.661,5.9475,5.4085,4.7885,4.1475,3.6015,3.13,2.6915,2.2465,1.814,1.4675,1.1935,0.969,0.79,0.6395,0.482,0.337,0.226,0.364
9757,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2008.0,44.285,44.4655,44.2465,43.6525,43.555,44.374,46.215,48.403,48.5895,48.2755,49.8105,51.582,53.111,55.1825,59.5525,66.2085,72.99,79.159,85.176,90.4345,91.2565,89.9515,91.9205,94.814,96.6905,98.699,99.703,99.1385,97.9285,96.182,94.8205,93.977,92.1545,90.8725,91.2315,90.8335,88.4025,84.744,81.0895,79.111,78.658,78.7065,78.9295,78.7195,78.137,76.6165,74.6845,73.441,72.3225,70.807,69.026,66.9895,64.377,61.6685,58.823,55.361,51.9045,49.447,48.0035,46.2095,44.185,39.7675,31.2835,25.9575,25.3505,24.1835,24.1605,25.689,25.712,23.681,20.196,17.41,17.07,17.393,16.3305,14.7755,13.551,12.515,11.759,10.9075,9.771,8.555,7.3185,6.265,5.7075,5.314,4.711,4.1125,3.5675,2.7875,2.3695,1.9555,1.56,1.2445,0.998,0.798,0.6395,0.508,0.3765,0.258,0.4265
9758,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2009.0,44.055,45.398,45.6125,44.77,44.0795,43.9375,44.7245,46.5175,48.664,48.87,48.674,50.4455,52.6805,54.884,59.672,67.5405,74.7445,81.2635,87.853,93.795,98.5935,98.782,96.8935,98.49,101.123,102.6095,104.13,104.675,103.5995,101.8095,99.4615,97.5055,96.2035,94.0135,92.352,92.409,91.822,89.2175,85.3955,81.5925,79.497,78.951,78.903,79.0585,78.809,78.1845,76.6055,74.6085,73.325,72.174,70.5925,68.7365,66.661,64.052,61.3445,58.507,55.0885,51.661,49.2105,47.7595,45.9555,43.915,39.5045,31.072,25.486,24.8085,24.097,24.049,25.2905,25.289,23.2635,19.8105,17.033,16.646,16.9185,15.835,14.2705,13.053,12.021,11.2385,10.379,9.278,8.105,6.8905,6.1685,5.941,5.5425,4.9475,4.338,3.174,2.4515,2.0575,1.676,1.3175,1.0355,0.816,0.641,0.5035,0.392,0.2835,0.485
9759,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2010.0,42.723,44.628,46.3995,45.9625,45.066,44.358,44.1805,44.9,46.6415,48.821,49.137,49.2085,51.5035,54.523,59.5065,67.804,76.0445,82.6945,89.464,95.7705,101.022,104.9215,104.2315,101.6225,102.598,104.588,105.398,106.383,106.4855,104.951,102.7315,99.993,97.7695,96.2795,93.8975,92.075,92.047,91.426,88.778,84.921,81.0915,79.011,78.465,78.395,78.5605,78.3255,77.706,76.1235,74.121,72.8405,71.657,69.9985,68.0735,65.9965,63.414,60.713,57.937,54.614,51.239,48.7915,47.3395,45.545,43.502,39.108,30.4785,24.8615,24.642,23.9605,23.647,24.8395,24.82,22.803,19.3775,16.6235,16.2055,16.404,15.288,13.738,12.5235,11.479,10.6765,9.8215,8.758,7.625,6.6135,6.1005,5.732,5.168,4.572,3.8545,2.7875,2.125,1.758,1.4105,1.091,0.8415,0.651,0.5005,0.3845,0.292,0.537
9760,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2011.0,42.8055,43.618,45.787,46.687,46.1245,45.192,44.4585,44.2275,44.905,46.683,48.9895,49.626,50.3165,53.53,59.4185,67.9925,76.7975,84.5965,91.5695,98.1025,103.7135,107.9685,110.836,109.2655,105.844,105.9855,107.135,107.225,107.664,107.3025,105.335,102.753,99.7715,97.396,95.7885,93.3085,91.4435,91.3915,90.7425,88.1025,84.2385,80.4285,78.3925,77.8505,77.7895,77.9825,77.7675,77.154,75.5715,73.581,72.3015,71.103,69.428,67.503,65.459,62.8835,60.181,57.4655,54.196,50.836,48.389,46.926,45.1305,43.075,38.458,29.827,24.698,24.5235,23.5985,23.2435,24.399,24.3545,22.331,18.9455,16.225,15.765,15.891,14.76,13.216,11.994,10.9495,10.142,9.285,8.2525,7.163,6.1955,5.4115,4.745,4.194,4.067,3.386,2.417,1.8155,1.479,1.167,0.8865,0.6705,0.5075,0.382,0.286,0.5755
9761,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2012.0,44.881,43.921,44.8035,46.1685,46.823,46.143,45.17,44.3735,44.126,44.866,46.7965,49.4585,50.778,52.4735,58.5785,68.049,77.2565,85.759,93.9195,100.668,106.454,110.9905,114.1375,116.0755,113.716,109.5025,108.821,109.258,108.733,108.6395,107.822,105.416,102.4965,99.334,96.821,95.104,92.574,90.682,90.6235,89.965,87.3375,83.495,79.7065,77.6755,77.139,77.1075,77.3305,77.124,76.503,74.931,72.9565,71.6885,70.537,68.9065,67.0185,64.995,62.4135,59.718,57.0175,53.776,50.4275,47.9645,46.49,44.6805,42.384,37.739,29.6125,24.5865,24.2,23.2495,22.864,23.9745,23.8875,21.8615,18.5255,15.835,15.329,15.4025,14.257,12.713,11.4985,10.4525,9.632,8.775,7.767,6.715,5.6205,4.696,4.062,3.7445,3.584,2.9455,2.0735,1.535,1.2295,0.9535,0.711,0.5265,0.39,0.2865,0.6035
9762,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2013.0,46.1405,45.409,44.6275,44.911,46.111,46.636,45.9135,44.8975,44.1045,43.954,44.879,47.2045,50.596,52.9625,57.522,67.1135,77.23,86.154,94.912,102.709,108.575,113.1415,116.4335,118.5945,119.7905,116.716,111.717,110.3145,110.17,109.0945,108.537,107.328,104.558,101.4505,98.2015,95.59,93.812,91.2915,89.438,89.413,88.794,86.211,82.4225,78.6655,76.658,76.1605,76.175,76.442,76.2505,75.654,74.1175,72.1625,70.943,69.851,68.2675,66.4265,64.4105,61.837,59.1655,56.4885,53.2715,49.919,47.462,45.99,43.949,41.5995,37.3865,29.3955,24.246,23.837,22.862,22.452,23.5045,23.3785,21.364,18.0685,15.403,14.8655,14.8825,13.7205,12.195,10.98,9.925,9.101,8.2545,7.273,6.2435,5.1855,4.3075,3.637,3.312,3.128,2.5345,1.759,1.2805,1.008,0.7675,0.56,0.406,0.294,0.624
9763,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2014.0,46.4965,46.6155,45.8685,44.489,44.722,45.8515,46.326,45.5775,44.5625,43.8615,43.9225,45.2675,48.359,52.84,58.055,66.041,76.261,86.066,95.13,103.362,110.1265,114.6485,117.8405,120.049,121.4315,121.979,118.2005,112.442,110.4435,109.766,108.2125,107.322,105.8315,102.8635,99.702,96.4275,93.782,92.0365,89.58,87.8075,87.854,87.2945,84.778,81.0665,77.38,75.43,75.0035,75.0915,75.3915,75.234,74.678,73.17,71.269,70.119,69.0725,67.54,65.731,63.7345,61.2,58.543,55.886,52.684,49.3535,46.923,45.2335,43.133,41.1785,37.0495,28.963,23.8615,23.433,22.4395,21.9985,22.9905,22.827,20.82,17.57,14.934,14.3525,14.3035,13.144,11.632,10.416,9.369,8.543,7.711,6.763,5.7665,4.761,3.8585,3.2195,2.8935,2.692,2.147,1.466,1.049,0.81,0.603,0.4315,0.305,0.6385
9764,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2015.0,47.5195,47.171,47.0035,45.7175,44.3055,44.5135,45.6205,46.0295,45.253,44.314,43.822,44.324,46.4655,50.6845,58.0115,66.646,75.302,85.2425,95.1485,103.604,110.7145,116.06,119.151,121.18,122.528,123.2385,123.146,118.6765,112.2665,109.746,108.616,106.7085,105.586,103.9315,100.882,97.709,94.4415,91.8295,90.1495,87.772,86.0795,86.207,85.736,83.305,79.689,76.091,74.2055,73.8595,74.0115,74.3385,74.206,73.674,72.216,70.392,69.3015,68.282,66.774,64.997,63.0495,60.5325,57.885,55.26,52.086,48.7855,46.164,44.43,42.724,40.821,36.539,28.532,23.476,23.0225,22.017,21.543,22.462,22.252,20.2555,17.0555,14.4435,13.811,13.7095,12.554,11.0575,9.8505,8.805,7.9755,7.165,6.254,5.302,4.26,3.4095,2.807,2.486,2.275,1.784,1.196,0.839,0.6335,0.462,0.3215,0.651
9765,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2016.0,47.8405,48.097,47.352,46.7,45.425,44.035,44.2785,45.3405,45.7105,44.9965,44.256,44.2245,45.545,48.811,55.811,66.4675,75.7515,84.0985,94.054,103.2565,110.491,116.101,119.96,121.8425,122.9805,123.6125,123.6705,122.974,117.911,110.9665,108.043,106.5965,104.4805,103.2655,101.561,98.499,95.3605,92.1515,89.626,88.0385,85.7535,84.179,84.4405,84.084,81.762,78.254,74.728,72.9175,72.6545,72.856,73.2145,73.1155,72.6375,71.2495,69.5005,68.4455,67.4295,65.9535,64.2365,62.312,59.804,57.187,54.602,51.4535,47.9775,45.379,44.0575,42.397,40.3155,36.034,28.0985,23.0895,22.6155,21.5995,21.081,21.926,21.674,19.684,16.527,13.934,13.2725,13.1305,11.965,10.4825,9.2865,8.2425,7.4135,6.6245,5.7485,4.742,3.762,2.9685,2.409,2.0985,1.8875,1.451,0.9535,0.655,0.483,0.343,0.6685
9766,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2017.0,47.197,48.3435,48.0775,46.839,46.2125,45.0125,43.6805,43.9465,44.991,45.42,44.902,44.614,45.4035,47.8495,53.8085,63.9855,75.1935,84.0625,92.3025,101.4275,109.2755,114.904,118.942,121.528,122.4995,122.9435,122.9555,122.4275,121.2315,115.7025,108.3605,105.1945,103.5985,101.43,100.2435,98.5725,95.571,92.5295,89.4405,87.0405,85.5895,83.4645,82.047,82.4565,82.244,80.039,76.625,73.195,71.484,71.2985,71.5465,71.96,71.9405,71.5245,70.2005,68.522,67.496,66.502,65.0925,63.4205,61.497,59.0185,56.436,53.864,50.564,47.1935,45.0615,43.765,41.9215,39.804,35.5215,27.6665,22.6965,22.198,21.1675,20.609,21.3885,21.0905,19.095,15.9835,13.43,12.739,12.539,11.3625,9.892,8.7075,7.679,6.8585,6.089,5.145,4.191,3.277,2.548,2.034,1.7425,1.536,1.1575,0.7445,0.4995,0.3595,0.6985
9767,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2018.0,46.759,47.4295,48.1335,47.4345,46.2185,45.7035,44.5915,43.2835,43.5635,44.691,45.3165,45.2395,45.765,47.682,52.872,62.062,72.8365,83.7145,92.5385,99.9745,107.7585,114.01,118.083,120.833,122.448,122.671,122.5095,121.9595,120.917,119.3075,113.3825,105.741,102.429,100.7895,98.643,97.4805,95.857,92.943,89.994,87.0115,84.743,83.4185,81.448,80.169,80.69,80.5875,78.4665,75.1515,71.8325,70.1915,70.053,70.3575,70.839,70.879,70.513,69.2395,67.6015,66.617,65.672,64.3075,62.645,60.7395,58.28,55.7,52.9635,49.763,46.8565,44.707,43.198,41.3425,39.187,34.9055,27.137,22.2085,21.692,20.6575,20.074,20.78,20.4175,18.442,15.389,12.8675,12.1495,11.8905,10.711,9.26,8.097,7.093,6.2905,5.459,4.555,3.659,2.8185,2.156,1.693,1.423,1.2285,0.905,0.5695,0.373,0.732
9768,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2019.0,46.7075,46.6605,47.037,47.343,46.6565,45.5685,45.188,44.1205,42.8475,43.2205,44.5565,45.6135,46.32,47.953,52.635,61.094,70.962,81.522,92.445,100.528,106.6465,112.8735,117.629,120.456,122.215,123.0585,122.616,121.875,120.8205,119.3395,117.3715,111.144,103.354,100.0015,98.352,96.2175,95.091,93.523,90.677,87.8025,84.919,82.7625,81.5545,79.701,78.515,79.1285,79.106,77.078,73.866,70.6045,69.02,68.9455,69.2965,69.8205,69.91,69.572,68.312,66.7285,65.7945,64.8815,63.539,61.8905,60.0005,57.549,54.788,52.0995,49.3105,46.3335,43.94,42.4275,40.5625,38.379,34.114,26.4425,21.5775,21.0595,20.028,19.419,20.0415,19.63,17.6795,14.6785,12.2015,11.4665,11.165,9.9935,8.5705,7.438,6.4685,5.6515,4.8435,3.988,3.1565,2.3925,1.7995,1.388,1.1425,0.9635,0.694,0.426,0.766
9769,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2020.0,46.159,46.2125,45.8175,45.8625,46.1985,45.6225,44.6915,44.387,43.355,42.201,42.792,44.516,46.2705,47.994,52.147,59.7785,68.61,77.9575,88.346,98.29,104.7895,109.128,113.7045,117.1405,118.969,119.9925,120.2435,119.29,118.1285,116.724,114.9965,112.8655,106.6175,98.9695,95.773,94.2315,92.2295,91.243,89.801,87.0925,84.3835,81.685,79.6805,78.6205,76.9375,75.9005,76.6385,76.749,74.846,71.7365,68.5825,67.1305,67.1525,67.563,68.135,68.276,67.9615,66.757,65.299,64.428,63.5455,62.257,60.655,58.797,56.204,53.513,51.252,48.426,45.2435,42.8885,41.385,39.519,37.327,33.1195,25.593,20.8275,20.3175,19.2845,18.652,19.1885,18.7305,16.796,13.864,11.466,10.7165,10.371,9.217,7.8425,6.7475,5.82,5.0225,4.2475,3.447,2.685,2.001,1.4775,1.1165,0.8985,0.74,0.519,0.8295
9770,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2021.0,44.874,45.5205,45.3655,44.6455,44.771,45.2035,44.755,43.8895,43.6065,42.689,41.7555,42.736,45.146,47.8855,52.077,59.095,66.9535,75.1085,84.1785,93.499,101.7555,106.377,108.985,112.1655,114.588,115.725,116.266,116.1005,114.7905,113.3405,111.7375,109.9045,107.7775,101.7125,94.2825,91.2575,89.8995,88.0715,87.228,85.9425,83.41,80.878,78.347,76.49,75.5875,74.085,73.1875,74.0305,74.263,72.4625,69.449,66.433,65.1,65.197,65.6645,66.3,66.4745,66.1885,65.094,63.7405,62.911,62.0775,60.844,59.2665,57.2725,54.759,52.506,50.2575,47.2575,44.127,41.803,40.2985,38.4265,36.251,32.1265,24.7585,20.092,19.566,18.529,17.8595,18.3055,17.8045,15.8845,13.041,10.7265,9.948,9.5535,8.4295,7.099,6.0835,5.1835,4.4135,3.68,2.9405,2.253,1.6475,1.191,0.881,0.6925,0.5555,0.944
9771,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2022.0,44.65,45.0595,45.574,45.1265,44.4895,44.687,45.1955,44.7995,43.92,43.7075,43.023,42.5075,44.267,47.837,53.4415,61.003,68.844,76.6665,85.082,93.62,101.7315,108.5235,111.7365,113.1205,115.348,117.085,117.678,117.726,117.1025,115.3575,113.54,111.658,109.616,107.4075,101.298,93.798,90.74,89.3755,87.54,86.7035,85.4295,82.901,80.363,77.821,75.9775,75.1175,73.6365,72.7375,73.6075,73.8485,72.03,69.021,66.022,64.6775,64.796,65.285,65.925,66.067,65.775,64.729,63.3525,62.5025,61.669,60.3915,58.595,56.6205,54.4995,52.2085,49.7215,46.7015,43.5715,41.228,39.699,37.7975,35.5915,31.481,24.2065,19.5815,19.0125,17.9425,17.2065,17.56,16.988,15.066,12.3065,10.0475,9.2255,8.794,7.6805,6.4175,5.4335,4.5685,3.835,3.1495,2.4765,1.8635,1.3345,0.9445,0.682,0.523,1.0555
9772,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2023.0,46.5175,45.3065,45.516,45.9025,45.4695,44.8355,45.051,45.5695,45.146,44.293,44.195,43.714,43.62,46.044,51.2075,58.7155,66.97,75.1125,83.351,91.7565,99.919,107.493,113.736,116.433,117.3635,119.2235,120.643,120.929,120.6575,119.7365,117.716,115.6495,113.568,111.3895,109.0515,102.769,95.135,91.9865,90.537,88.6315,87.736,86.3825,83.7595,81.144,78.552,76.658,75.7405,74.2165,73.2845,74.1185,74.3045,72.4325,69.3805,66.331,64.962,65.0545,65.5245,66.1155,66.2135,65.889,64.778,63.36,62.472,61.5755,60.1415,58.318,56.513,54.3375,51.9005,49.379,46.336,43.195,40.841,39.2645,37.2995,35.036,30.913,23.713,19.1345,18.516,17.3925,16.5985,16.853,16.2005,14.283,11.5935,9.386,8.547,8.066,6.9645,5.7515,4.806,3.984,3.2955,2.6645,2.06,1.519,1.066,0.7375,0.521,1.1165
10092,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2024.0,48.3675,46.7655,45.5305,45.715,46.0785,45.6255,44.9745,45.1755,45.682,45.2465,44.387,44.2855,43.812,43.738,46.1985,51.437,59.097,67.6055,76.0675,84.6125,93.244,101.498,109.0205,115.104,117.5975,118.329,120.023,121.313,121.501,121.154,120.1755,118.109,116.0055,113.8895,111.6825,109.3175,103.0125,95.357,92.1865,90.716,88.7895,87.8725,86.499,83.8565,81.2215,78.6105,76.697,75.7615,74.2195,73.269,74.08,74.245,72.355,69.287,66.223,64.8315,64.897,65.3375,65.897,65.963,65.6055,64.465,63.0185,62.097,61.168,59.7015,57.8485,56.0135,53.8135,51.3575,48.8185,45.7625,42.605,40.218,38.592,36.5855,34.2585,30.147,23.0555,18.547,17.878,16.719,15.8805,16.035,15.3175,13.411,10.799,8.6685,7.8185,7.301,6.23,5.078,4.183,3.4165,2.781,2.2105,1.675,1.21,0.83,0.5615,1.156
10093,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2025.0,49.4085,48.4995,46.898,45.657,45.8345,46.193,45.734,45.078,45.2745,45.7755,45.337,44.4725,44.3675,43.892,43.82,46.329,51.7505,59.7835,68.794,77.7485,86.641,95.3775,103.472,110.6435,116.309,118.417,118.8435,120.3195,121.463,121.558,121.1565,120.146,118.064,115.953,113.8355,111.6295,109.268,102.9665,95.315,92.1465,90.676,88.7485,87.8285,86.4515,83.8065,81.169,78.5545,76.6375,75.694,74.145,73.1845,73.981,74.13,72.228,69.151,66.078,64.6725,64.718,65.1355,65.6695,65.7085,65.3255,64.161,62.6905,61.7395,60.778,59.279,57.3945,55.5245,53.2885,50.7935,48.213,45.124,41.939,39.514,37.835,35.728,33.366,29.2715,22.3085,17.8745,17.1525,15.96,15.0765,15.1295,14.351,12.466,9.948,7.9045,7.0545,6.5105,5.483,4.405,3.5735,2.87,2.2955,1.788,1.3265,0.935,0.6255,1.208
10094,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2026.0,50.2605,49.513,48.6075,47.0005,45.7545,45.9285,46.2815,45.8185,45.159,45.3515,45.849,45.4065,44.5395,44.432,43.9595,43.935,46.623,52.4075,60.93,70.419,79.708,88.6925,97.253,104.9775,111.7145,116.983,118.7815,118.9915,120.3265,121.3865,121.4355,121.011,119.995,117.915,115.8105,113.702,111.5065,109.153,102.8605,95.219,92.056,90.588,88.6625,87.7415,86.365,83.719,81.081,78.4645,76.5435,75.594,74.037,73.0665,73.848,73.982,72.068,68.983,65.9015,64.4825,64.507,64.9,65.407,65.4195,65.0085,63.82,62.323,61.3405,60.3425,58.8085,56.887,54.976,52.7,50.1625,47.5375,44.4155,41.204,38.7405,36.9615,34.8095,32.4105,28.336,21.5115,17.1595,16.384,15.1605,14.2345,14.1855,13.3515,11.4965,9.0825,7.1385,6.2955,5.7355,4.7635,3.7695,3.007,2.3715,1.859,1.417,1.0265,0.706,1.293
10095,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2027.0,50.855,50.359,49.6145,48.7035,47.0925,45.843,46.0115,46.361,45.895,45.231,45.421,45.915,45.47,44.6,44.496,44.0705,44.225,47.2755,53.5485,62.5465,72.3685,81.7465,90.5495,98.7335,106.0175,112.3525,117.309,118.8895,118.961,120.2135,121.229,121.258,120.831,119.819,117.7475,115.6545,113.5575,111.3725,109.028,102.746,95.113,91.955,90.49,88.565,87.6455,86.267,83.6205,80.981,78.3625,76.437,75.479,73.914,72.933,73.698,73.8155,71.89,68.796,65.7065,64.272,64.275,64.643,65.121,65.105,64.6655,63.449,61.924,60.9055,59.868,58.292,56.329,54.373,52.0525,49.47,46.799,43.6445,40.407,37.8605,36.0255,33.8265,31.3885,27.338,20.664,16.4015,15.5725,14.3215,13.357,13.209,12.3255,10.5095,8.2125,6.377,5.5515,4.9895,4.082,3.177,2.488,1.9235,1.475,1.0985,0.776,1.4145
10096,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2028.0,51.3055,50.959,50.4645,49.7145,48.799,47.184,45.9295,46.094,46.4405,45.9695,45.304,45.4895,45.981,45.533,44.666,44.6105,44.3655,44.8865,48.431,55.185,64.5205,74.434,83.6305,92.0575,99.8,106.681,112.7025,117.4385,118.8785,118.865,120.072,121.0665,121.0915,120.6665,119.662,117.601,115.5185,113.4325,111.255,108.9175,102.6425,95.017,91.862,90.3965,88.4735,87.552,86.1705,83.5235,80.8805,78.2585,76.326,75.359,73.784,72.7905,73.538,73.6385,71.7005,68.5965,65.4985,64.049,64.0285,64.3685,64.817,64.7695,64.298,63.0515,61.4955,60.4375,59.3535,57.731,55.7205,53.715,51.347,48.717,46.001,42.8125,39.5045,36.9175,35.024,32.775,30.2985,26.2755,19.764,15.6005,14.7205,13.448,12.447,12.205,11.2795,9.515,7.3465,5.6295,4.8335,4.2805,3.446,2.6335,2.0215,1.529,1.1445,0.831,1.5545
10097,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2029.0,51.4825,51.391,51.0475,50.5485,49.795,48.8765,47.257,45.9995,46.161,46.504,46.0305,45.361,45.545,46.0335,45.5895,44.771,44.8915,45.0075,46.014,50.0315,57.1155,66.534,76.2545,85.0615,93.0355,100.3675,106.931,112.7325,117.3305,118.691,118.639,119.8325,120.828,120.861,120.4505,119.461,117.415,115.348,113.273,111.106,108.777,102.511,94.8935,91.742,90.28,88.3575,87.4345,86.0525,83.403,80.7575,78.1305,76.1915,75.214,73.629,72.623,73.353,73.435,71.4835,68.3715,65.2645,63.7985,63.7535,64.0645,64.48,64.3995,63.894,62.615,61.0235,59.919,58.783,57.1085,55.047,52.9875,50.57,47.893,45.129,41.8705,38.536,35.9075,33.9515,31.6525,29.136,25.1465,18.8125,14.7585,13.832,12.54,11.511,11.1805,10.223,8.5235,6.494,4.906,4.151,3.618,2.861,2.143,1.609,1.187,0.867,1.696
10098,Medium,Singapore,,702,SGP,SG,702.0,Country/Area,920,2030.0,51.3635,51.5495,51.462,51.115,50.614,49.858,48.9355,47.314,46.0535,46.213,46.5525,46.077,45.406,45.5875,46.0805,45.6825,45.038,45.5135,46.105,47.5765,51.916,59.074,68.288,77.606,85.949,93.505,100.5155,106.8605,112.5275,117.051,118.3795,118.321,119.521,120.5315,120.585,120.194,119.224,117.198,115.1465,113.0855,110.93,108.61,102.3535,94.7455,91.6,90.14,88.2195,87.296,85.9125,83.2605,80.612,77.9795,76.0325,75.0445,73.4495,72.4305,73.1415,73.205,71.241,68.1195,65.0035,63.5205,63.4485,63.7295,64.11,63.9935,63.45,62.1335,60.5005,59.3445,58.1515,56.42,54.302,52.1875,49.7195,46.993,44.151,40.8585,37.497,34.824,32.804,30.4535,27.899,23.951,17.8105,13.8785,12.9085,11.605,10.5535,10.1435,9.168,7.545,5.6675,4.218,3.5115,3.008,2.3315,1.708,1.2515,0.9005,1.8245
